dh'fhosgail	ɣ ɔ s k a l
dh'fhàg	ɣ aː k
dh'ith	j i ç
dh'èist	ʝ eː ʃ tʲ
dh'òl	ɣ ɔː l̪ˠ
dha	ɣ a
dhachaigh	ɣ a x ɪ
dhaibh	ɣ a i
dhaibhsan	ɣ a i s̪ ə n
dhall	ɣ a u l̪ˠ
dhan	j a n
dhath	ɣ a h
dhathach	ɣ a h ə x
dhealaich	ʝ a lˠ i ç
dhealbh	ʝ a l̪ˠ ə vˠ
dhearg	ʝ ɛ ɾ ɛ k
dheas	ʝ ɛ s
dheigheadh	j e ə ɣ
dheighinn	ʝ e i ɲ
dheise	ʝ e ʃ ə
dhen	j ɛ n
dheth	ʝ e
dhi	ʝ i
dhibh	j iː v
dhinn	j iː ɲ
dhith	j iː ç ə
dhiubh	j uː x ə
dhomh	ɣ õ
dhona	ɣ ɔ n ə
dhoras	ɣ a ɾ ə s̪
dhorcha	ɣ ɔ ɾ ɔ x ə
dhubh	ɣ u h
dhuibh	ɣ u i v
dhuibhse	ɣ ɯ i̯ v ʃ ə
dhuilich	ɣ ɯ lʲ ɪ ç
dhuinn	ɣ u ɲː
dhuinne	ɣ ɯ ɲ ə
dhuit	ɣ uʰ tʲ
dhuitsa	ɣ uʰ tʲ s̪ ə
dhul	ɣ u l̪ˠ
dhut	ɣ u h tʲ
dhutsa	ɣ u h t̪ s̪
dhà	ɣ aː
dhàsan	ɣ aː s̪ ə n
dhìochuimhnich	j iː x ə ɲ i ç
dhìol	ʝ i ə ɫ̪
dhìom	j iː m
dhìot	j iː h t̪
dhìse	ʝ iː ʃ ə
dhìth	ʝ iː
dhòmhsa	ɣ õː s̪
dhùin	ɣ uː ɲ
di	tʲ i
dia	tʲ i a
diabhal	tʲ i ə v ə l̪ˠ
dian	t͡ʃ i a n
diathad	d̥ʲ i ə h ə t̪
dibhe	tʲ i v ə
dibhearsan	d̥ʲ ʒ i v ɛ ɾ s̪ˠ ɛ ɲ
dighe	tʲ i v ə
dinnear	d̥ ʒ iː ɲ æ ɾʲ
diofar	d̥ ʒ e f ə ɾ
diog	tʲ i k
diorta	tʲ ə r̪ˠ ʃ t̪ ə
dis	d̥ʲ i ʃ
dithis	d̥ʲ i i ʃ
dithisean	tʲ i ɪ ʃ ə n
diù	tʲ uː
diùc	d̥ʲ ʒ uː x k
diùid	tʲ uː tʲ
diùlt	d̥ ʒ uː l̪ˠ t̪
diùltadh	d̥ ʒ uː l̪ˠ t̪ ə ɣ
dlighe	t̪ l i ə
dligheach	tʲ l i ə x
do	t̪ ɔ
doilgheas	d̪̊ ɔ l ɔ j ə s̪
doilleir	d ɔ ɪ ʎ ɛ r
doimhne	t̪ ɤ ĩ n ə
doimhneachd	t̪ ɔ i ɲ ə x k
doineann	t̪ ɤ ɲ a n̪ˠ
doirbh	d̪̊ ɔ ɾ ə v
dol	d̪̊ ɔ l̪ˠ
domh	t̪ ɔ̃
domhainn	d̪̊ õ i ɲ
domhan	t̪ õ a n
domhsa	t̪ ɔ̃ː s̪ ə
don	t̪ ɔ n̪ˠ
dona	d̪̊ ɔ n ə
donn	d̪̊ o n̪ˠ
dorais	d̪̊ a ɾ ɪ ʃ
doraist	d̪̊ ɔ ɾ ɪ ʃ tʲ
doras	d̪̊ a ɾ ə s̪
dorcha	t̪ ɔ ɾ ɔ x ə
dorchadas	d̪̊ a ɾ a x ə t̪ ə s̪
dorgh	d̪̊ a ɾ a v
dorra	t̪ ɔ rˠ ə
dorsan	d̪̊ ɔ rˠ s̪ ə n
dotair	t̪ ɔ h t̪ ɛ ɾʲ
drabasda	t̪ ɾ a p ə s̪ t̪ ə
drabasdach	t̪ ɾ a p ə s̪ t̪ ə x
drabasdachd	t̪ rˠ a p a s̪ t̪ a x k
dragh	t̪ ɾ ɤ ɣ
draibh	t̪ ɾ a i v
draibheadh	t̪ˠ ɾ a i v ə ɣ
draibhear	t̪ ɾ a i v ə ɾ
dram	t̪ ɾ a u m
drama	t̪ ɾ a m ə
dranndan	d̪̊ ɾ ã ũ n̪ˠ a n
dranndanach	t̪ ɾ ã ũ n̪ˠ t a n ə x
draoidh	d r ɯ j
draoidheachd	d r ɯ ɪʲ a x k
drathais	t̪ ɾ a ɪ ʃ
dreach	t̪ ɾ ɛ x
dream	d̪̊ ɾ a u m
dreasa	t̪ ɾ e s̪ ə
dreathan	d̪̊ ɾ a i a n
dreuchd	t̪ ɾʲ i a x k
dril	t ɾ i l
dris	d̪̊ ɾ i ʃ
driùchd	t̪ ɾ uː x k
drochaid	d̪̊ ɾ ɔ h ɪ tʲ
droigheann	t̪ ɾ ɔ j ə n̪ˠ
druim	d̪̊ ɾ iː m
druma	t̪ ɾ u m ə
drumaichean	t̪ ɾ u m ɪ ç ə n
dràma	t̪ ɾ aː m ə
dròn	t r ɔː n
drùidh	d r uː j
drùidhteach	d r uː dʲ ə x
drùis	t̪ ɾ uː ʃ
drùiseach	t̪ ɾ uː ʃ a x
drùisealachd	t̪ rˠ uː ʃ ɛ l̪ˠ a x k
drùiseantachd	t̪ rˠ uː ʃ ə n̪ t̪ʰ a x k
drùisear	t̪ rˠ uː ʃ ɛ rˠ
drùisearachd	t̪ rˠ uː ʃ ɛ rˠ a x k
drùiseil	t r uː ʃ ɛ l
drùisire	t̪ rˠ uː ʃ i ɾ ə
duais	t̪ u ə ʃ
dual	t̪ u ə ɫ̪
dualchasach	t u ə l̪ˠ x ə s̪ ə x
duan	t̪ u ə n
dubh	d̪̊ u h
dubhach	t̪ u ə x
dubhan	d̪̊ u a n
duda	d̪̊ ɤ d̪̊ ə
duf	d̪̊ ə f
duibh	t̪ iː
duibhse	t̪ ɯ i̯ v ʃ ə
duileasg	d̪̊ ɯ l ə s̪ k
duilich	d̪̊ u l i ç
duille	t̪ ɯ ʎ ə
duilleach	t ɯ ʎ ə x
duilleag	t ɯ ʎ a k
duine	d̪̊ u ɲ ə
duinn	t̪ i ɲ
duinne	t̪ ɯ i̯ ɲ ə
duirche	d̪̊ ɯ ð ɯ ç ə
duirgh	d̪̊ u ɾ u j
duit	t̪ uʰ tʲ
duitsa	t̪ uʰ tʲ s̪ ə
dul	t̪ u l̪ˠ
dust	t̪ u s̪ t̪
dut	t̪ u t̪
dutsa	t̪ uʰ t̪ s̪ ə
dà	d̪̊ aː
dàil	t̪ aː l
dàimh	t̪ a i v
dàimheach	d a i v ə x
dàn	t aː n
dàrnach	d aː rˠ n̪ˠ ə x
dè	d̥ ʒ eː
dèan	d̥ ʒ ĩ ã n
dèanadh	d̥ ʒ eː n ə
dèanamh	d̥ ʒ a n u
dèidh	tʲ eː
dèiligeadh	d̥ ʒ eː l i k ə ɣ
dèine	tʲ eː n ə
dìcheall	tʲ iː ç ə ɫ̪
dìcheallach	tʲ iː ç ə l̪ˠ ə x
dìg	tʲ iː k
dìle	dʲ iː l ə
dìleas	tʲ iː l ə s
dìlleachd	tʲ iː ʎ ə x ɡ
dìlleachdach	tʲ iː ʎ ə x ɡ ə x
dìlleachdan	tʲ iː ʎ ə x ɡ a n
dìlleachdanachd	tʲ iː ʎ ə x ɡ a n ə x ɡ
dìlleachdas	tʲ iː ʎ ə x ɡ ə s̪
dìlse	tʲ iː l ʃ ə
dìochuimhne	d̥ʲ i ə x ə n ə
dìochuimhneachadh	d̥ʲ ĩ ə̃ x ə n ə x ə ɣ
dìochuimhnich	d̥ʲ iː x ə ɲ i ç
dìoghaltach	tʲ i ə ə l̪ˠ t̪ʰ ə x
dìoghaltas	d̥ʲ ɯː ə l̪ˠ t̪ ə s̪
dìol	t ʃ iː lˠ
dìoladh	d̥ʲ ɯː l̪ˠ ə ɣ
dìomhain	d̥ʲ i ə v ɔ ɲ
dìomhair	tʲ i ə v ɪ ɾʲ
dìomoladh	d̥ʲ i m ɔ̃ l̪ˠ ə k
dìonadair	dʲ i ə n ə d ɛ rʲ
dìosal	tʲ iː s̪ ə l̪ˠ
dìreach	tʲ iː ɾʲ ə x
dìthean	d̥ ʒ iː h ɛ ɲ
dìthreabh	tʲ i ɾʲ ə
dòbhran	t̪ ɔː ɾ a n
dòchas	d̪̊ ɔː x ə s
dòchasach	t̪ ɔː x ə s̪ ə x
dòigh	t̪ ɔː j
dòigheil	d̪̊ ɔː j a l
dòirt	t ɔː rˠ ʃ tʲ
dòrainneach	t̪ ɔː ɾ ə ɲ ə x
dòrn	d̪̊ ɔː rˠ n̪ˠ
dòrnan	t̪ ɔː ɾ n a n
dòrtadh	t̪ ɔː rˠ ʃ t̪ ə ɣ
dòth	t̪ ɔː
dùil	t uː l
dùin	t̪ uː ɲ
dùinte	t̪ uː ɲ tʲ ə
dùisg	t̪ uː ʃ kʲ
dùn	t̪ uː n
dùrd	t̪ uː rˠ t̪
dùsgadh	d̥ uː s̪ k ə ɣ
dùth	t̪ uː
dùthaich	d̪̊ uː h i ç
dùthcha	t̪ uː x ə
dùthchadh	d̪̊ uː x ə ɣ
dùthchas	t̪ uː x ə s̪
e	a
each	ɛ x
eachdraidh	ɛ x t̪ ɾ i
eaconomaidh	ɛ kʰ ɔ n ə m ɪ
eadar	a t̪ ə ɾ
eadaraibh	aʰ t̪ ɾ u
eadarainn	a t̪ ə ɾ ɪ ɲ
eadh	ɤ ɣ
eadha	e ə
eadhon	j u ɪ n
eagal	e k ə l̪ˠ
eagalach	e k ə l̪ˠ ə x
eaglais	e k l̪ˠ ɪ ʃ
eaglaise	e k l̪ˠ ɪ ʃ ə
eaglaisean	e k l̪ˠ ɪ ʃ ə n
eala	e a l̪ˠ ə
ealachan	j a l̪ˠ ə x ə n
ealamh	a l̪ˠ u
eallach	e̯ a l̪ˠ ə x
ealt	j ɑ l̪ˠ h t̪
eanchainn	i n ɤ x i ɲ ʌ
earball	i ɾ i p ə l̪ˠ
earbsa	ɛ ɾ ɛ p s̪ ə
earrach	j a rˠ ə x
earrann	j a rˠ ə n̪ˠ
easbhaidh	e s̪ v i
eatarra	aʰ t̪ ə rˠ
eich	e ç
eidheann	e ə n̪ˠ
eigh	e j
eighe	e e
eigheanntach	e ə n̪ˠ d̪ ə x
eil	e l
eile	e l ə
eilean	e l a n
eileanach	e l a n ə x
eilear	e l̪ ə ɾ
eileas	e l̪ ə s̪
eilid	e l ɪ tʲ
einnsean	ẽ ĩ ɲ ʃ a n
eireag	e ɾʲ a k
eiridinn	e ɾ ɪ tʲ ɪ ɲ
eiridnich	e rʲ ɪ dʲ n ɪ ç
eisimeileachd	e ʃ ɪ m ə l ə x ɡ
eitean	e h tʲ a n
eithre	e ɾʲ ə
esan	a ʃ ɪ ɲ
eud	eː t̪
eudail	eː t̪ a l
eug	eː k
eul	i ə l̪ˠ
eun	i a n
eunlaith	ĩ ã l̪ˠ i
eàrlas	j aː l̪ˠ ə s
eò	j ɔː
eòlach	j ɔː l̪ˠ ə x
eòlas	j ɔː l̪ˠ ə s̪
eòrna	j ɔː rˠ n̪ˠ ə
faca	f ã x k ə
facal	f a x k ə l̪ˠ
faclair	f a x k l ˠ̪ ə ɾʲ
faclan	f a x k l̪ˠ ə n
fad	f a t̪
fada	f a t̪ ə
fadalach	f a t ə l̪ˠ ə x
faic	f ã ç kʲ
faiceallach	f a ç kʲ ə l̪ˠ ə x
faiche	f a ç ə
faicinn	f ã ç kʲ i ɲ
faide	f a tʲ ə
faidhle	f a i l ə
faidhlichean	f a i l ɪ ç ə n
faigh	f ã j
faigheadh	f e j ə ɣ
faighean	f a j a n
faighinn	f a i ɲ
faighneachd	f ɤ̃ ĩ n ə x k
failm	f a l a m
failme	f a l a m ə
failmean	f a l a m a n
failmeanan	f a l a m a n ə n
failmein	f a l a m ɪ ɲ
faing	f a i ŋʲ
faire	f a ɾʲ ə
faireachdainn	f a j ə x k i ɲ
fairge	f a rˠ a kʲ ə
fairich	f a ɾʲ ə xʲ
faisg	f a ʃ c
falach	f a l̪ˠ ə x
falamh	f a l̪ˠ i
falbh	f a l̪ˠ a
falbhaidh	f a l̪ˠ a i
fallain	f a l̪ˠ a ɲ
falmadair	f a l̪ˠ a m ə t̪ ɛ ɾʲ
falmadairean	f a l̪ˠ a m ə t̪ ɛ ɾʲ ə n
falt	f a l̪ˠ t̪
famhair	f a v a ð
fang	f a ŋ
fantail	f ɛ̃ n t̪ a l
faobh	f ɯː v
faobhar	f ɯ h ɪ ɾ
faod	f ɯː t̪
faoileag	f ɯː l a k
faoin	f ɯː ɲ
faotainn	f ɯː t̪ i ɲ
far	f a ɾ
faramach	f a r ə m ə x
farpais	f a ɾ p ɪ ʃ
farsaing	f a rˠ s̪ i kʲ
farspag	f a rˠ s̪ p a k
fasan	f a s̪ a n
fasanta	f a s̪ a n̪ˠ t̪ ə
fastaidh	f a s̪ t̪ ɪ
fathan	f a h a n
feabhas	f j ɔ ə s̪
feabhasach	f j o ə s ə x
fead	f e t̪
feadag	f ɛ t̪ a k
feadan	f e t̪ a n
feadh	f j ɤ ɣ
feadhainn	f e o i ɲ
feadhnach	f e oː n ə x
feagal	f e k ə l̪ˠ
feall	f j a l̪ˠ
feamainn	f ɛ̃ m i ɲ
feann	f j a u n̪ˠ
feannadh	f j a n̪ˠ ə ɣ
feannag	f j ã n̪ˠ a k
feanntag	f j ɛ n̪ˠ t̪ a k
feansa	f ɛ n s̪ ə
fear	f æ ɾ
fearachas	f ɛ r ə x ə s
fearail	f ɛ r a l
fearann	f ɛ ɾ ə n̪ˠ
fearg	f æ ɾ a k
feasgar	f e s̪ k ə ɾ
feis	f e ʃ
feith	f e h
feitheamh	f e h u
feuch	f i a x
feud	f eː t̪
feum	f eː m
feumach	f eː m ə x
feumaidh	f eː m ə
feumail	f e oː m a l
feur	f i a ɾ
feusagach	f i a s a k ə x
feusgan	f i a s̪ k a n
feàrna	f j aː rˠ n̪ˠ ə
feàrr	f ɛː rˠ
feòil	f j ɔː l
feòl	f j ɔː ɫ̪
feòladair	f j ɔː l̪ˠ ə t̪ ə ɾʲ
feòrag	f j ɔː ɾ a k
fhada	a t̪ ə
fhaide	a tʲ ə
fhaigheadh	a i ə ɣ
fhaighinn	eː n
fhaire	a ɾʲ ə
fhasanta	a s̪ a n̪ˠ t̪ ə
fhathast	h a ə s̪ t̪
fheabhas	j o ə s̪
fheamainn	e m ɪ ɲ
fhear	ɛ ɾ
fhearaibh	ɛ ɾ ɪ v
fheis	e ʃ
fheum	eː m
fheur	i ə ɾ
fheòladair	j ɔː l̪ˠ ə t̪ ə ɾʲ
fhichead	i ç ə t̪
fhios	i s̪
fhliuch	l u x
fhreagair	ɾ e k ɪ ɾʲ
fhreagarrach	ɾʲ e k ə rˠ ə x
fhuair	h u ə ð
fhuar	u ə ɾ
fhuaras	h u ə ɾ ə s̪
fhèin	h eː
fiabhrais	f i ə v ɾ ə ʃ
fiabhras	f i ə v ɾ ə s̪
fiacail	f i ə x k ə l
fiacais	f i ə x k ɪ ʃ
fiach	f i a x
fiaclan	f i ə x k l̪ˠ ə n
fiadh	f i ə̯ ɣ
fiadhach	f i ə ə x
fiadhaich	f i u i ç
fianais	f i a n ɪ ʃ
fiar	f i ə ɾ
fichead	f i t̪
figh	f i
figheadair	f i ə t̪ ɛ ɾʲ
fileanta	f i l ə n̪ˠ t̪ ə
fill	f iː ʎ
film	f i l i m
fiodh	f i ɣ
fionnadh	f j ũ n̪ˠ ə ɣ
fionnar	f j u n̪ˠ ə ɾ
fionnaradair	f j ũ n̪ˠ ə ɾ ə t ɛ ɾʲ
fionntach	f j uː n̪ˠ t̪ʰ ə x
fios	f i s̪
fireann	f i ɾʲ ə n̪ˠ
fitheach	f i ə x
fiughar	f j u ə ɾ
fiù	f j uː
fiùghantach	f j uː ə n t̪ ə x
fiùran	f j uː r a n
flaitheas	f l̪ˠ a ç ə s̪
flath	f l aː
fleadh	f l ɤ ɣ
fleasgach	f l e s̪ k ə x
fliche	f l i ç ə
flip	f l i h p
fliuch	f l i u x
flùr	f l uː ɾ
flùraichean	f l̪ˠ uː ɾ ə xʲ ə n
fo	f o
fodha	f o o
fodhad	f o ə t̪
fodhaibh	f o ə v
fodhainn	f o i ɲ
fodham	f o ə m
fodhpa	f oː p ə
foghain	f o ɪ ɲ
foghainteach	f o i ɲ dʲ ə x
foghar	f o ə ɾ
fogharach	f o ə ɾ ə x
foghlaim	f ɔː l̪ˠ ə m
foghlam	f ɔː l̪ˠ ə m
foighidinn	f a i d̥ʲ ʒ ə n
foighidneach	f ɤ ə tʲ ɲ ə x
foileag	f ɔ l a k
foileagan	f ɔ l a k ə n
foillsich	f ɤ i ʎ ʃ ɪ ç
foipe	f ɔʰ p ə
foirfe	f ɤ ɾʲ f ə
foirfeach	f ɔ ɾ ə f ə x
foirmle	f ɤ ɾʲ ɤ m l ə
fois	f o ʃ
follais	f ɔ ɫ̪ ɪ ʃ
follaiseach	f ɔ l̪ˠ ɪ ʃ ə x
fon	f ɔ n̪ˠ
fonn	f ɔ u n̪ˠ
fonnmhor	f ɔ n̪ˠ ə ɾ
fopa	f ɔʰ p ə
forc	f ɔ rˠ x k
forca	f ɔ rˠ x k ə
forcan	f ɔ rˠ x k ə n
fosfor	f ɔ s f ɔ ɾ
fosgail	f ɔ s k a l
fosgailte	f o s̪ k i l̥ tʲ
fosgladh	f ɔ s k l̪ˠ ə ɣ
fradharc	f ɾ ɤ ə ɾ k
fraidhig	f ɾ a j ɪ kʲ
fraidhigte	f ɾ a j ɪ c tʲ ə
fraoch	f ɾ ɯː x
freagair	f ɾʲ e k ɪ ɾʲ
freagairt	f ɾ e k ə rˠ ʃ tʲ
freagarrach	f ɾʲ e k ə rˠ ə x
freagarrachd	f ɾʲ e k ə rˠ ə x k
freasdal	f ɾʲ e s̪ t̪ ə l̪ˠ
freasdalach	f ɾʲ e s̪ t̪ ə l̪ˠ ə x
freasdalachd	f ɾʲ e s̪ t̪ ə l̪ˠ ə x ɡ
freumh	f ð ĩ ã v
frids	f ɾʲ i tʲ ʃ
frithealadh	f ɾʲ i h a l̪ˠ ə ɣ
fuachd	f u ə x k
fuaigheal	f o a l̪ˠ
fuaigheil	f u ə j a l
fuaim	f u e m
fuaimnich	f u ə i m n ɪ ç
fuamhaire	f ũ ã a ɾʲ ʌ
fuar	f u ə ɾ
fuasgail	f u ə s̪ k a l
fuath	f u ə
fuil	f u l
fuin	f u ɲ
fuineadair	f u ɲ ə t̪ ɪ ɾʲ
fuineall	f u ɲ ə l̪ˠ
fuirc	f ɯ ɾ xʲ kʲ
fuirce	f ɯ ɾ xʲ kʲ ə
fuireach	f u ɾʲ ə x
fuirich	f u ɾʲ ɪ ç
fulang	f u l̪ˠ ə k
fulangach	f u l̪ˠ ə ŋ k ə x
func	f ũ ŋ k
furachas	f u ɾ ə x ə s̪
furasta	f u ɾ ə s̪ t̪
fàg	f aː k
fàgail	f aː k a l
fàileadh	f aː l ə ɣ
fàilte	f aː l tʲ ə
fàinne	f aː ɲ tʲ ə
fàs	f aː s
fèidh	f eː ʝ
fèidhfheòil	f eː a l
fèileadh	e i l ə ɣ
fèill	f eː ʎ
fèineag	fʲ eː nʲ ə k
fèis	f eː ʃ
fèith	f ɛː
féill	f eː ʎ
fìgis	f iː kʲ ɪ ʃ
fìon	f ĩ ã n
fìor	f i ə ɾ
fìrinn	f iː ɾʲ ɪ ɲ
fòdhpa	f o ə x ʌ
fòghnaidh	f oː n i
fòidhpe	f o i ç ʌ
fòirneart	f ɔː rˠ ɲ a rˠ s̪ t̪
fòn	f oː n
fòpa	f ɔːʰ p ə
fòs	f ɔː s̪
fòtas	f ɔː h t̪ ə s̪
fòthannan	f oː h ə n̪ˠ a n
fòthantan	f ɔ ɔ n̪ˠ d̪ ɑ n
ga	ɡ̊ a
gabh	ɡ̊ a
gabhaidh	ɡ̊ a ɪ
gabhail	ɡ̥ a a l
gach	k a x
gad	ɡ̊ a t̪
gadhar	k ɤ ə ɾ
gafann	k a f ə n̪ˠ
gaimhne	ɡ̊ ɤ̃ ĩ n ə
gainmheach	ɡ̊ a n a ɔ x
gainmheachadh	ɡ̥ ɛ ɲ ɛ x ə ɣ
gairge	k ɛ ɾʲ ɛ c ə
gairm	ɡ̊ ə ɾʲ ɪ m
gairme	k ɤ ɾʲ ə mʲ ə
gaisgeach	ɡ̥ a ʃ kʲ a x
gal	ɡ̊ a l̪ˠ
galan	k a l̪ˠ a n
galar	k a l̪ˠ ə ɾ
galla	k a ɫ̪ ə
gam	ɡ̊ a m
gamhainn	ɡ̊ ã i ɲ
gamhna	ɡ̊ a u n ʌ
gan	ɡ̊ a
gann	k a u n̪ˠ
gaoid	k ɯː tʲ
gaoil	k ɯː ʎ
gaoisid	ɡ ɯː ʃ i d͡ʒ
gaoith	ɡ̊ ɯ i
gaoithe	ɡ̊ ɤ i
gaoitheadh	ɡ̥ u i h ə ɣ
gaol	k ɯː l̪ˠ
gaoth	ɡ̊ ɯː
gaothach	k ɯː ə x
gar	ɡ̊ a ɾ
garaids	k a ɾ ɪ tʲ ʃ
garbh	k a ɾ a v
garg	k a ɾ a k
gasta	k a s̪ t̪ ə
gath	ɡ a h
geal	kʲ a l̪ˠ
geala	c a l̪ˠ ə
gealach	ɡ̊ʲ a l̪ˠ ə x
gealag	ɡ̊ʲ a l̪ˠ a k
geall	kʲ a u l̪ˠ
gealladh	kʲ a ɫ̪ ə ɣ
geama	c ɛ m ə
geamannan	c ɛ m ə n̪ˠ ə n
gean	c ɛ n
geansaidh	kʲ ɛ n s̪ ɪ
gearan	ɡ̊ʲ ɛ ɾ a n
gearastan	c ɛ ɾ ə s̪ t̪ a n
gearradh	ɡ̊ʲ a rˠ ə ɣ
gearraidh	kʲ a rˠ ɪ
gearraidhean	kʲ a rˠ ɪ j ə n
geas	kʲ e s
geasachd	kʲ ɛ s a x k
geata	kʲ ɛʰ t̪ ə
ged	ɡ̥ a
geinealag	ɡʲ e nʲ ə l a ɡ
geodha	kʲ ɔ ə
geug	c eː k
geur	ɡ̊ʲ eː ɾ
geàrr	ɡ̊ʲ aː rˠ
geòidh	kʲ ɔː ʝ
ghabh	ɣ a
ghad	ɣ a t̪
ghalar	ɣ a l̪ˠ ə ɾ
ghaoth	ɣ ɯː
gharbh	ɣ a ɾ a v
ghasta	ɣ a s̪ t̪ ə
gheal	ʝ a l̪ˠ
ghealach	ʝ a l̪ˠ ə x
gheall	j a u l̪ˠ
gheibh	j e v
gheibheadh	j o ə k
gheibhinn	j o i ɲ
gheibhte	j o h tʲ ə
ghille	ʝ i ʎ ə
ghlac	ɣ l̪ˠ a x k
ghlacadh	ɣ l̪ˠ a x k ə ɣ
ghlais	ɣ l̪ˠ a ʃ
ghlic	ʝ l i ç c
ghluais	ɣ l̪ˠ u ə ʃ
ghob	ɣ o p
ghoid	ɣ ɤ tʲ
ghoirid	ɣ ɤ ɾʲ ɪ tʲ
ghràidh	ɣ ɾ aː j
ghualainn	ɣ u ə l̪ˠ ɪ ɲ
ghuth	ɣ u h
giall	kʲ i ə l̪ˠ
gile	kʲ i l ə
gille	kʲ i ʎ ə
gimleid	k i m i l a tʲ
gin	ɡ̊ʲ i n
ginideach	c i n ɪ tʲ ə x
giomach	ɡ̊ʲ u m ə x
gionach	kʲ i n ə x
giorra	c i ɾˠ ə
giotàr	kʲ ɪ t̪ʰ aː ɾ
giuthais	kʲ u ɪ ʃ
giuthas	ɡ̊ʲ u ə s̪
glac	k l̪ˠ a x k
glacadh	k l̪ˠ a x k ə ɣ
glaine	k l̪ˠ a ɲ ə
glainne	k l̪ˠ a ɲ ə
glais	k l̪ˠ a ʃ
glan	k l̪ˠ a n
glaodh	k l̪ˠ ɯː
glas	k l̪ˠ a s̪
glasraichear	k l̪ˠ a s̪ ɾ ɪ ç ə ɾ
gleann	ɡ̥ l ã ũ n̪ˠ
gleansach	k l ɛ n s ə x
gleoc	k l ɔ x k
gleus	k l eː s̪
glic	k l i ç c
glice	k l i ç kʲ ə
gluais	k l̪ˠ u ə ʃ
glè	k l eː
glòir	k ɫ̪ ɔː ɾʲ
glòr	k l̪ˠ ɔː ɾ
gnosd	k ɾ̃ ɔ̃ s̪ t̪
gnothach	ɡ r õ ə x
gnàg	k ɾ̃ ãː k
gnàth	k ɾ ãː
gnàthach	k ɾ ãː ə x
gnè	k r ɛː
gnìomh	ɡ̥ ð ĩ ə̃ v
gnùis	k ɾ uː ʃ
gob	k o p
gobha	k o ə
gobhar	ɡ̊ o u ɾ
goibhle	k ə i l ə
goibhnean	ɡ̊ ɤ i n ə n
goibhre	ɡ̥ ɤ i ɾʲ ə ɣ
goid	ɡ̊ ɤ tʲ
goil	ɡ̊ ɤ l
goileadh	ɡ̊ ʏ ʎ ə ɣ
goilf	k ɔ l f
goireas	ɡ̊ ɤ ð ə s̪
goirid	ɡ̊ ɤ ɾʲ ɪ tʲ
goirt	ɡ̥ ɔː rˠ s̪ t̪
goistidh	k ɔ ʃ tʲ ɪ
gorm	ɡ̊ ɔ r ɔ m
gort	k ɔ rˠ ʃ t̪
gram	ɡ r a m
greann	ɡ̊ ð ã ũ n̪ˠ
greannach	ɡ̊ ð ã n̪ˠ ə x
greas	ɡ̊ ð ɤ s̪
greim	ɡ̥ ð eː m
greiseag	kʰ ɾ ɤ ʃ a k
grian	ɡ̊ʲ ð i ɤ n
grianach	c ɾʲ i a n ə x
grinn	ɡ̊ ð ɤ̃ ĩ ɲ
grod	k ɾ o t
gruag	ɡ̥ ɾ u a k
gruagach	k ɾ u ə k ə x
gruagaire	k ɾ u ə k ɪ ɾʲ ə
gruaidh	k ɾ u ə j
gruaim	k ɾ u ə i m
gruamach	k ɾ u ə m ə x
grunn	ɡ̊ ɾ ɔ̃ ũ n̪ˠ
grunnan	ɡ̊ ɾ ɔ̃ ũ n̪ˠ a n
grunnd	ɡ̊ ɾ ɔ̃ ũ n̪ˠ
gruth	k ɾ u h
gràdh	k r aː ɣ
gràdhaich	k ɾ aː ɪ ç
gràidh	k ɾ aː j
gràineag	k ɾ aː ɲ a k
gràn	k ɾ aː n
grànda	ɡ̊ ɾ aː n̪ˠ ə
gràpa	ɡ̊ ɾ aː h p ə
grèin	ɡ̊ ð eː ɲ
grèine	ɡ̊ ð eː ɲ
grèineadh	ɡ̊ ɾʲ eː n ə ɣ
grìbhean	c ɾ iː v a n
grùthan	ɡ̊ ɾ u a n
gu	ɡ̊ ɔ
guailneadh	ɡ̊ u ə ʎ ə ɣ
gual	k u ə l̪ˠ
guala	ɡ̊ u ə l̪ˠ ʌ
gualainn	ɡ̊ u ə l̪ˠ i ɲ
gualann	ɡ̊ u ə l̪ˠ i ɲ
guga	k u k ə
guib	k ɤ p
guidhe	k u j ə
guilbneach	ɡ̊ u l i p ɲ ə x
guileag	k u l a k
guirmean	k ɯ ɾʲ ɯ m a n
gum	k ə m
gun	k ə n̪ˠ
gunna	k u n̪ˠ ə
gur	ɡ̊ a ɾ
gus	ɡ̥ ɔ s̪
guth	k u h
gàbhadh	k aː v ə ɣ
gàd	ɡ aː d
gàir	k aː ɾʲ
gàirdeachas	k aː r tʲ ə x ə s
gàirdean	ɡ̊ ɤː rˠ tʲ ɛ n
gàire	ɡ̊ aː ɾʲ ə
gàireachdaich	ɡ̥ aː ɾʲ ə x k i ç
gàireachdainn	k aː ɾʲ ə x k ɪ ɲ
gàrradh	k aː rˠ ə ɣ
gèadh	kʲ i ə ɣ
gèar	kʲ i a ɾ
gèill	kʲ eː ʎ
gèilleadh	kʲ eː ʎ ə ɣ
gòrach	k ɔː ɾ ə x
gòraiche	k ɔː ɾ ɪ ç ə
hallo	h a ɫ oː
halò	h a l oː
hama	h a m ə
hamstair	h ã ũ̯ m s̪ t ɛ ɾʲ
hamstairean	h ã ũ̯ m s̪ t ɛ ɾʲ ə n
i	i
iad	a tʲ
iadsan	aː s̪ ə n
iall	i ə l̪ˠ
