fynn	f ʏ n
gardiner	g a ʁ d ɪ n ɐ
gastauftritt	g a s t a oː f t ʁ ɪ t
gereiht	g ə ʁ a eː t
geschwurbel	g ə ʃ v ʊ ʁ b eː l
gespoilert	g ə ʃ p oː iː l ɛ ʁ t
gian	g iː a n
gigs	g ɪ k s
gog	g oː k
gora	g oː ʁ a
grieskirchen	g ʁ iː s k ɪ ʁ ç ə n
grosskunden	g ʁ ɔ s s k ʊ n d ə n
gründungsmitgliedern	g ʁ ʏ n d ʊ ŋ s m ɪ t g l iː d ɛ ʁ n
guetta	g uː k ɛ t a
guggenheim	g ʊ g ɛ n a eː m
gusenbauer	g uː z ɛ n b a oː ɐ
haiger	h aɪ̯ g ɐ
hamburgische	h a m b ʊ ʁ g ɪ ʃ ə
hamed	h aː m eː t
handlungs	h a n d l ʊ ŋ s
hanglage	h a ŋ l a g ə
hangover	h a ŋ oː v ɐ
harmonika	h a ʁ m oː n iː k a
hartman	h a ʁ t m a n
hartplatz	h a ʁ t p l a t s
heftchen	h ɛ f t ç ə n
heimwerker	h a eː m v ɛ ʁ k ɐ
helvetica	h ɛ l v eː t iː k a
henssler	h ɛ n s s l ɐ
herrsching	h eː ɐ ʁ ʃ ɪ ŋ
hippo	h ɪ p p oː
hochqualifizierten	h ɔ x k v a l iː f iː t s iː ʁ t ə n
hochschulstudium	h ɔ x ʃ ʊ l s t uː d iː ʊ m
hodgson	h ɔ t k z oː n
holzapfel	h ɔ l t s a p͡f eː l
homoehe	h oː m oː ə
hops	h ɔ p s
horses	h ɔ ʁ z ə s
hpv	h p v
humbert	h ʊ m b ɛ ʁ t
häring	h ɛː ʁ ɪ ŋ
hölscher	h œ l ʃ ɐ
hövel	h øː v eː l
iduna	ʔ iː d uː n a
imaging	ʔ iː m a g ɪ ŋ
infinitiv	ʔ ɪ n f ɪ n iː t iː f
ingenieurin	ʔ ɪ ŋ ə n iː j ə uː ɐ ɪ n
inkubationszeit	ʔ ɪ ŋ k uː b a t s ɪ oː n s t s ə iː t
interkultureller	ʔ ɪ n t ɛ ʁ k ʊ l t uː ʁ ɛ l l ɐ
interkulturelles	ʔ ɪ n t ɛ ʁ k ʊ l t uː ʁ ɛ l l ə s
irwin	ʔ ɪ ʁ v ɪ n
jahresdurchschnitt	j a ʁ ɛ s d ʊ ʁ t s s t s n ɪ t
jekyll	j eː k ʏ l l
jing	j ɪ ŋ
justinian	j ʊ s t ɪ n iː a n
kainz	k aɪ̯ n t s
kampfkraft	k a m p͡f k ʁ a f t
kampl	k a m p l
kassa	k a s z a
kav	k aː f
kierkegaard	k iː ʁ k eː g aː ʁ t
kindertageseinrichtungen	k ɪ n d ɛ ʁ t a g eː z a eː n ʁ ɪ ç t ʊ ŋ ə n
kinski	k ɪ n s k iː
kleingedruckte	k l a eː ŋ ɛ d ʁ ʊ k t ə
klubobmann	k l uː b ɔ p m a n n
knew	k n eː v
kober	k oː b ɐ
kolja	k ɔ l j a
kontaktlos	k ɔ n t a k t l oː s
kriegführung	k ʁ iː k f yː ʁ ʊ ŋ
kräne	k ʁ ɛː n ə
kubrick	k ʊ b ʁ ɪ k
kuhle	k uː l ə
kultureinrichtungen	k ʊ l t uː ʁ a eː n ʁ ɪ ç t ʊ ŋ ə n
kunstunterricht	k ʊ n s t ʊ n t ɛ ʁ ʁ ɪ ç t
kursteilnehmer	k ʊ ʁ s t a eː l n eː m ɐ
lagerhallen	l aː g ɛ ʁ a l l ə n
laim	l aɪ̯ m
landeck	l a n d ɛ k
landesverwaltung	l a n d ɛ s v ɛ ʁ v a l t ʊ ŋ
langhaus	l a ŋ a oː s
languages	l a ŋ uː a g ə s
lauchhammer	l a oː x a m m ɐ
lebensumständen	l eː b ɛ n z ʊ m s t ɛ n d ə n
lexicon	l eː k s iː k oː n
lippische	l ɪ p p ɪ ʃ ə
lippmann	l ɪ p p m a n n
literaturen	l iː t eː ʁ a t uː ɐ ə n
loi	l oː iː
lombard	l ɔ m b a ʁ t
loris	l oː ʁ iː s
lovecraft	l oː v ɛ t s ʁ a f t
läd	l ɛː t
lü	l yː
manny	m a n n yː
marthe	m a ʁ t ə
masterstudiengang	m a s t ɛ ʁ s t uː d iː ŋ a ŋ
matters	m a t ɛ ʁ s
mature	m a t uː ɐ ə
maxdome	m a k s d oː m ə
medienbranche	m eː d iː n b ʁ a n x ə
meistverkaufte	m a eː s t v ɛ ʁ k a oː f t ə
mena	m eː n a
mgm	m k m
mignon	m ɪ g n oː n
mitteleuropäische	m ɪ t t eː l ɔ ɔʏ̯ ʁ oː p ɛ ɪ ʃ ə
monterey	m ɔ n t ɐ a eː
monumenta	m oː n uː m ɛ n t a
mundschutz	m ʊ n t ʃ ʊ t s
munro	m ʊ n ʁ oː
musikrichtungen	m uː z ɪ k ʁ ɪ ç t ʊ ŋ ə n
nails	n a eː l s
negativität	n eː g a t iː v iː t ɛː t
neuartiger	n ɔ ɔʏ̯ a ʁ t ɪ g ɐ
neuentwicklung	n ɔ ɔʏ̯ ɛ n t v ɪ k l ʊ ŋ
nyt	n yː t
obamacare	ʔ oː b a m a k a ʁ ə
oberirdischen	ʔ oː b eː ʁ ɪ ʁ d ɪ ʃ ə n
oberösterreichs	ʔ oː b eː ʁ œ s t ɛ ʁ ʁ a eː k s
ochsenhausen	ʔ ɔ k s ɛ n a oː z ə n
ohrläppchen	ʔ oː ʁ l ɛ p p ç ə n
oka	ʔ oː k a
oled	ʔ oː l eː t
omis	ʔ oː m iː s
oralen	ʔ oː ʁ a l ə n
orla	ʔ ɔ ʁ l a
palliativmedizin	p a l l iː a t ɪ f m eː d iː t s ɪ n
patria	p a t ʁ iː a
pechstein	p ɛ ç s t ə ɪ n
personalberatung	p ɛ ʁ z oː n a l b eː ʁ a t ʊ ŋ
personenfreizügigkeit	p ɛ ʁ z oː n ɛ n f ʁ a eː t s yː g ɪ k k ə iː t
philosophia	f iː l oː z ɔ f iː a
physics	f yː z ɪ k s
physiologisch	f yː z iː oː l oː g ɪ ʃ
pinkel	p ɪ ŋ k eː l
pippa	p ɪ p p a
pks	p k s
polaroid	p oː l a ʁ oː iː t
polizeipräsenz	p oː l iː t s a eː p ʁ ɛ z eː n t s
poppins	p ɔ p p ɪ n s
posch	p ɔ ʃ
poser	p oː z ɐ
prangert	p ʁ a ŋ ɛ ʁ t
preisschild	p ʁ a eː s ʃ ɪ l t
proberaum	p ʁ oː b eː ʁ a oː m
produktionsweise	p ʁ oː d ʊ k t s ɪ oː n s v a eː z ə
prägungen	p ʁ ɛː g ʊ ŋ ə n
präteritum	p ʁ ɛː t ɐ iː t uː m
prüfungsordnung	p ʁ yː f ʊ ŋ z ɔ ʁ d n ʊ ŋ
publication	p ʊ b l iː k a t s ɪ oː n
punkband	p ʊ ŋ k b a n t
querfront	k v ɛ ʁ f ʁ ɔ n t
quijote	k v iː j oː t ə
rams	ʁ a m s
rauchfrei	ʁ a oː x f ʁ a eː
rausfliegen	ʁ a oː s f l iː g ə n
reanimation	ʁ eː a n iː m a t s ɪ oː n
referendar	ʁ eː f eː ʁ ɛ n d a ʁ
regierungsbezirks	ʁ eː g iː ʁ ʊ ŋ s b eː t s ɪ ʁ k s
regionalzug	ʁ eː g ɪ oː n a l t s uː k
reitsport	ʁ a eː t s p ɔ ʁ t
rennserie	ʁ ɛ n n z ɐ iː j ə
ricci	ʁ ɪ t s iː
riexinger	ʁ iː k s ɪ ŋ ɐ
rollenspielen	ʁ ɔ l l ɛ n s p iː l ə n
rud	ʁ uː t
römerzeit	ʁ øː m ɛ ʁ t s ə iː t
rückgaberecht	ʁ ʏ k g a b eː ʁ ɛ ç t
rückläufigen	ʁ ʏ k l ɔ ɔʏ̯ f ɪ g ə n
rühle	ʁ yː l ə
saarburg	z aː ʁ b ʊ ʁ k
sagan	z aː g a n
saxon	z aː k s oː n
scharnhorst	ʃ a ʁ n ɔ ʁ s t
scheisshaus	ʃ a eː s s a oː s
schlüsseldienst	ʃ l ʏ s z ɛ l d iː n s t
schmier	ʃ m iː ɐ
schoene	ʃ oː ə n ə
schramberg	ʃ ʁ a m b ɛ ʁ k
schriftgrösse	ʃ ʁ ɪ f t g ʁ œ s z ə
schulfach	ʃ ʊ l f a x
schwarzburg	ʃ v a ʁ t s b ʊ ʁ k
schwerverletzten	ʃ v ɛ ʁ v ɛ ʁ l ɛ t s t ə n
schünemann	ʃ yː n eː m a n n
sebald	z eː b a l t
seidler	z a eː d l ɐ
septum	z ɛ p t uː m
shatterhand	s h a t ɛ ʁ a n t
shuffle	s h ʊ f f l ə
signature	z ɪ g n a t uː ɐ ə
sik	z iː k
simbach	z ɪ m b a x
sive	z iː f ə
solis	z oː l iː s
sommerwetter	z ɔ m m ɛ ʁ v k ɛ t ɐ
sozialabbau	z oː t s iː a l a b a oː
sozialdienst	z oː t s iː a l d iː n s t
specialist	ʃ p eː t s iː a l ɪ s t
spezifität	ʃ p eː t s iː f iː t ɛː t
spielberechtigt	ʃ p iː l b eː ʁ ɛ ç t ɪ k t
spielmodus	ʃ p iː l m oː d uː s
spieltages	ʃ p iː l t a g ə s
steph	ʃ t ɛ f
steuerbetrug	ʃ t ɔ ɔʏ̯ ɐ b ɛ t ʁ uː k
stg	ʃ t g
strap	ʃ t ʁ aː p
studentenleben	ʃ t uː d ɛ n t ɛ n l eː b ə n
sudetenland	z uː d eː t ɛ n l a n t
sweat	s v ə aː t
switches	s v ɪ t ç ə s
tabubruch	t aː b ʊ b ʁ ʊ x
tagesmutter	t aː g ɛ s m ʊ t ɐ
teilig	t ə iː l ɪ ç
tet	t ə t
texaner	t eː k s a n ɐ
thomann	t oː m a n n
tiefs	t iː f s
toastbrot	t oː a s t b ʁ oː t
topper	t ɔ p p ɐ
trakl	t ʁ a k l
transsexuellen	t ʁ a n s z eː k s uː ɛ l l ə n
tricky	t ʁ ɪ k yː
trossingen	t ʁ ɔ s z ɪ ŋ ə n
types	t yː p ə s
törtchen	t œ ʁ t ç ə n
umbruchs	ʔ ʊ m b ʁ ʊ k s
umgedeutet	ʔ ʊ m g ə d ɔ ɔʏ̯ t ə t
umwelttechnik	ʔ ʊ m v ɛ l t t ɛ ç n iː k
unterföhring	ʔ ʊ n t ɛ ʁ f ɔʏ̯ ʁ ɪ ŋ
untersuchungs	ʔ ʊ n t ɛ ʁ z ʊ x ʊ ŋ s
urlaubsziel	ʔ ʊ ʁ l a oː p s t s iː l
variant	v a ʁ iː a n t
veith	v a eː t
verkatert	f ɛː ɐ k aː t ɛ ʁ t
verschwindens	f ɛː ɐ ʃ v ɪ n d ɛ n s
verstiess	f ɛː ɐ ʃ t iː s s
vertrauenswürdige	f ɛː ɐ t ʁ a oː ɛ n s v ʏ ʁ d ɪ g ə
völkchen	v œ l k ç ə n
wahlentscheidung	v a l ɛ n t ʃ a eː d ʊ ŋ
wahlkarten	v a l k a ʁ t ə n
wahlplakaten	v a l p l a k a t ə n
walder	v a l d ɐ
waldmann	v a l t m a n n
warning	v a ʁ n ɪ ŋ
wednesday	v ɛ d n ɛ s d a eː
weitergegangen	v a eː t ɛ ʁ g eː g a ŋ ə n
weltmusik	v ɛ l t m uː z iː k
weserbergland	v eː z ɛ ʁ b ɛ ʁ g l a n t
wigand	v iː g a n t
wins	v ɪ n s
wirste	v ɪ ʁ s t ə
wrap	v ʁ aː p
württ	v ʏ ʁ t
zenker	t s ɛ ŋ k ɐ
zieleinlauf	t s iː l a eː n l a oː f
zirndorf	t s ɪ ʁ n d ɔ ʁ f
zit	t s iː t
zubau	t s uː b a oː
zukunfts	t s uː k ʊ n f t s
zukunftsfähige	t s uː k ʊ n f t s f ɛ ɪ g ə
zunahm	t s uː n a m
zwangsprostitution	t s v a ŋ s p ʁ ɔ s t iː t uː t s ɪ oː n
zweitsprache	t s v a eː t s p ʁ a x ə
zürichsee	t s yː ʁ ɪ k s ə ə
älterwerden	ʔ ɛ l t ɛ ʁ v ɛ ʁ d ə n
überläufer	ʔ yː b ɛ ʁ l ɔ ɔʏ̯ f ɐ
aalener	a a l ə n ɐ
abbé	ʔ a b eː
abdi	ʔ a p d iː
achmed	ʔ a x m eː t
achterbahnfahrt	ʔ a x t ɛ ʁ b a n f a ʁ t
agar	ʔ aː g a ʁ
aks	ʔ a k s
alleinstehend	ʔ a l l a eː n s t eː ɛ n t
allemagne	ʔ a l l eː m a g n ə
allende	ʔ a l l ɛ n d ə
allofs	ʔ a l l ɔ f s
allstars	ʔ a l l s t a ʁ s
anglizismen	ʔ a n g l iː t s ɪ s m ə n
anklam	ʔ a n k l aː m
anmeldeschluss	ʔ a n m ɛ l d ɛ ʃ l ʊ s s
anstosses	ʔ a n ʃ t ɔ s z ə s
aras	ʔ aː ʁ a s
asbach	ʔ a s b a x
astana	ʔ a s t a n a
atkins	ʔ a t k ɪ n s
aufmischen	ʔ a oː f m ɪ ʃ ə n
aufzuwerten	ʔ a oː f t s uː v ɛ ʁ t ə n
autist	a oː t ɪ s t
autumn	a oː t ʊ m n
bachelorette	b a x eː l oː ʁ k ɛ t ə
bahntrasse	b a n t ʁ a s z ə
balanced	b aː l a n t s eː t
barsinghausen	b a ʁ z ɪ ŋ a oː z ə n
bauausführung	b a oː a oː s f yː ʁ ʊ ŋ
beagle	b ə ʔ a g l ə
behältnis	b ə h ɛ l t n ɪ s
beitragszahler	b ə ʔ ɪ t ʁ a k s t s a l ɐ
bergrücken	b ə ʁ g ʁ ʏ k ə n
beschlagnahmung	b ə ʃ l a g n a m ʊ ŋ
bestform	b ə ʃ t f ɔ ʁ m
bezirksbürgermeister	b ə t s ɪ ʁ k s b ʏ ʁ g ɛ ʁ m ə ɪ s t ɐ
bildersuche	b ɪ l d ɛ ʁ z ʊ x ə
birkenstock	b ɪ ʁ k ɛ n s t ɔ k
bite	b iː t ə
bloodborne	b l oː t b ɔ ʁ n ə
boas	b oː a s
bopp	b ɔ p
bordcomputer	b ɔ ʁ t k ɔ m p uː t ɐ
bouldern	b ɔ ʊ l d ɛ ʁ n
bowen	b oː v ə n
breitbeinig	b ʁ a eː t b ə ɪ n ɪ ç
brüderchen	b ʁ yː d ɛ ʁ ç ə n
bucks	b ʊ k s
buddhist	b ʊ d ɪ s t
bundesdurchschnitt	b ʊ n d ɛ s d ʊ ʁ t s s t s n ɪ t
burner	b ʊ ʁ n ɐ
busverbindungen	b ʊ s v ɛ ʁ b ɪ n d ʊ ŋ ə n
butch	b ʊ t x
bürgel	b ʏ ʁ g eː l
capitano	k a p iː t a n oː
carver	k a ʁ v ɐ
chagall	ç aː g a l l
charming	ç a ʁ m ɪ ŋ
chong	ç ɔ ŋ
chormusik	ç ɔ ʁ m uː z iː k
citation	t s iː t a t s ɪ oː n
civilization	t s iː v iː l iː t s a t s ɪ oː n
codename	k oː d eː n a m ə
concrete	k ɔ n t s ʁ ə t ə
conrads	k ɔ n ʁ a t s
copenhagen	k oː p ɛ n a g ə n
dannach	d a n n a x
dawkins	d a v k ɪ n s
deer	d ə ɐ
dial	d iː a l
dimensions	d iː m ɛ n z ɪ oː n s
diskussionsrunden	d ɪ s k ʊ s z ɪ oː n s ʁ ʊ n d ə n
dithmarschen	d ɪ t m a ʁ ʃ ə n
doctors	d ɔ k t ɔ ʁ s
dolls	d ɔ l l s
drittanbieter	d ʁ ɪ t a n b iː ə t ɐ
drogenabhängige	d ʁ oː g eː n a p ɛ ŋ ɪ g ə
dukes	d uː k ə s
durchhält	d ʊ ʁ t s ɛ l t
ecker	ʔ ɛ k ɐ
eiförmig	a eː f œ ʁ m ɪ ç
emissionshandel	ʔ eː m ɪ s z ɪ oː n s a n d eː l
energiekonzern	ʔ eː n ɛ ʁ g iː k ɔ n t s ɛ ʁ n
enzensberger	ʔ ɛ n t s ɛ n s b ɛ ʁ g ɐ
erdgeschichte	ʔ ɛː ɐ t g ɛ ʃ ɪ ç t ə
ergotherapie	ʔ ɛː ɐ g ɔ t eː ʁ a p iː j ə
err	ʔ ɛː ɐ ʁ
erstligist	ʔ ɛː ɐ ʃ t l ɪ g ɪ s t
ertl	ʔ ɛː ɐ t l
ethereum	ʔ ɛ t ɐ ɔ ɔʏ̯ m
fag	f aː k
fanpage	f a n p a g ə
fehling	f eː l ɪ ŋ
fettgewebe	f ɛ t t g eː v eː b ə
finanzprodukte	f iː n a n t s p ʁ oː d ʊ k t ə
fladenbrot	f l aː d ɛ n b ʁ oː t
fluorid	f l uː oː ʁ iː t
former	f ɔ ʁ m ɐ
fotowettbewerb	f oː t oː v ɛ t t b eː v ɛ ʁ p
fragil	f ʁ aː g iː l
freenet	f ʁ ə ə n ə t
freilassing	f ʁ a eː l a s z ɪ ŋ
fully	f ʊ l l yː
gaal	g aː l
gartenschlauch	g a ʁ t ɛ n s t s l a oː x
gchq	g ç k
gecastet	g ə k a s t ə t
geisterstadt	g ə ʔ ɪ s t ɛ ʁ s t a t
geldgier	g ə l t g iː ɐ
geller	g ə l l ɐ
geschenkpapier	g ə ʃ ɛ ŋ k p a p iː ɐ
geschichtsvereins	g ə ʃ ɪ ç t s v eː ʁ a eː n s
geschummelt	g ə ʃ ʊ m m ɛ l t
gesellschaftsschichten	g ə z ɛ l l ʃ a f t s ʃ ɪ ç t ə n
gewaltbereit	g ə v a l t b ɐ ə iː t
gewaltfrei	g ə v a l t f ʁ a eː
glauchau	g l a oː x a oː
grim	g ʁ iː m
grind	g ʁ ɪ n t
grossenteils	g ʁ ɔ s z ɛ n t a eː l s
gruenen	g ʁ uː ə n ə n
gümbel	g ʏ m b eː l
heimvorteil	h a eː m v ɔ ʁ t ə iː l
heintz	h a eː n t s
henneberg	h ɛ n n eː b ɛ ʁ k
herbig	h eː ɐ b ɪ ç
herzenswunsch	h eː ɐ t s ɛ n s v ʊ n ʃ
hingearbeitet	h ɪ n g ə ʔ a ʁ b ə iː t ə t
hippokrates	h ɪ p p ɔ k ʁ a t ə s
hochtaunuskreis	h ɔ x t a oː n ʊ s k ʁ a eː s
hofladen	h ɔ f l a d ə n
honk	h ɔ ŋ k
hopf	h ɔ p͡f
hora	h oː ʁ a
humblot	h ʊ m b l oː t
hummus	h ʊ m m uː s
hurley	h ʊ ʁ l a eː
hutmacher	h ʊ t m a x ɐ
hôtel	h oː t eː l
hörn	h œ ʁ n
hüpf	h ʏ p͡f
hütchen	h ʏ t ç ə n
ict	ʔ ɪ k t
ikarus	ʔ iː k a ʁ uː s
imagefilm	ʔ iː m a g eː f ɪ l m
indra	ʔ ɪ n d ʁ a
industriekaufmann	ʔ ɪ n d ʊ s t ʁ iː k a oː f m a n n
insolvenzen	ʔ ɪ n z ɔ l v eː n t s ə n
internationalität	ʔ ɪ n t ɛ ʁ n a t s ɪ oː n a l iː t ɛː t
islamophobie	ʔ ɪ s l a m ɔ f oː b iː j ə
iur	iː uː ɐ
ivana	ʔ iː v a n a
ivory	ʔ iː v oː ʁ yː
javi	j aː v iː
jebsen	j ɛ p z ə n
jeremiah	j eː ʁ eː m iː a
josie	j oː z iː j ə
kanji	k a n j iː
karolingischen	k aː ʁ oː l ɪ ŋ ɪ ʃ ə n
kartierung	k a ʁ t iː ɐ ʊ ŋ
kasperl	k a s p ɛ ʁ l
kaufverhalten	k a oː f v ɛ ʁ a l t ə n
kims	k ɪ m s
kipper	k ɪ p p ɐ
klarnamen	k l a ʁ n a m ə n
kleingärtner	k l a eː ŋ ɛ ʁ t n ɐ
kleintransporter	k l a eː n t ʁ a n s p ɔ ʁ t ɐ
kondomen	k ɔ n d oː m ə n
konrektor	k ɔ n ʁ ɛ k t oː ʁ
konvolut	k ɔ n v oː l uː t
kopfbedeckungen	k ɔ p͡f b eː d ɛ k ʊ ŋ ə n
kostendeckend	k ɔ s t ɛ n d ɛ k ɛ n t
kreidler	k ʁ a eː d l ɐ
kreuzkirche	k ʁ ɔ ɔʏ̯ t s k ɪ ʁ ç ə
kriegszeit	k ʁ iː k s t s ə iː t
kunstgewerbe	k ʊ n s t g eː v ɛ ʁ b ə
kunsthandel	k ʊ n s t a n d eː l
kyrie	k yː ʁ iː j ə
könn	k œ n
lackner	l a k n ɐ
laeuft	l a ɔʏ̯ f t
landser	l a n t z ɐ
langweiler	l a ŋ v ə iː l ɐ
laszlo	l a s t s l oː
leather	l ə a t ɐ
lehrermangel	l eː ʁ ɛ ʁ m a ŋ eː l
lieblingsplatz	l iː b l ɪ ŋ s p l a t s
liesel	l iː z eː l
lintfort	l ɪ n t f ɔ ʁ t
lokalpolitik	l oː k a l p oː l iː t iː k
lrs	l ʁ s
luger	l uː g ɐ
machwerk	m a x v ɛ ʁ k
maddie	m a d iː j ə
madre	m a d ʁ ə
marchand	m a ʁ x a n t
margo	m a ʁ g oː
marlin	m a ʁ l ɪ n
marmeladen	m a ʁ m eː l a d ə n
matcha	m a t x a
mediengestalter	m eː d iː ŋ ɛ s t a l t ɐ
medienrecht	m eː d iː n ʁ ɛ ç t
melville	m ɛ l v ɪ l l ə
memminger	m ɛ m m ɪ ŋ ɐ
menschenkette	m ɛ n ʃ ɛ ŋ k k ɛ t ə
merlot	m ɛ ʁ l oː t
metaller	m eː t a l l ɐ
mindelheim	m ɪ n d ɛ l a eː m
mireille	m iː ʁ a eː l l ə
mitarb	m ɪ t ʔ a ʁ p
mitgliederzahlen	m ɪ t g l iː d ɛ ʁ t s a l ə n
mitstreitern	m ɪ t ʃ t ʁ a eː t ɛ ʁ n
modellprojekt	m oː d ɛ l l p ʁ oː j ɛ k t
modeste	m oː d ɛ s t ə
mondsee	m ɔ n t z ə ə
moro	m oː ʁ oː
mulder	m ʊ l d ɐ
multitalent	m ʊ l t iː t a l ɛ n t
mutterkonzern	m ʊ t ɛ ʁ k ɔ n t s ɛ ʁ n
mvz	m f t s
myriam	m yː ʁ iː a m
nachos	n a x oː s
nachrichtenportal	n a x ʁ ɪ ç t ɛ n p ɔ ʁ t a l
nachspielen	n a x ʃ p iː l ə n
nahestehen	n aː ɛ s t eː ə n
nanjing	n a n j ɪ ŋ
naxos	n aː k s oː s
nazikeule	n aː t s iː k ɔ ɔʏ̯ l ə
novels	n oː v ɛ l s
nymphenburg	n ʏ m f ɛ n b ʊ ʁ k
nüscht	n ʏ ʃ t
oaks	ʔ oː a k s
oberberg	ʔ oː b ɛ ʁ b ɛ ʁ k
oberhauser	ʔ oː b ɛ ʁ a oː z ɐ
offenzulegen	ʔ ɔ f f ɛ n t s uː l eː g ə n
oldendorf	ʔ ɔ l d ɛ n d ɔ ʁ f
omnia	ʔ ɔ m n iː a
opportunity	ʔ ɔ p p ɔ ʁ t uː n iː t yː
ordo	ʔ ɔ ʁ d oː
orr	ʔ ɔ ʁ ʁ
paralympischen	p aː ʁ a l ʏ m p ɪ ʃ ə n
periodischen	p eː ʁ iː oː d ɪ ʃ ə n
personalisierung	p ɛ ʁ z oː n a l iː z iː ɐ ʊ ŋ
pfaffen	p͡f a f f ə n
pflichtspielen	p͡f l ɪ ç t s p iː l ə n
phallus	f a l l uː s
philosophin	f iː l oː z ɔ f ɪ n
phosphate	f ɔ s p a t ə
photovoltaikanlagen	f oː t oː v ɔ l t a eː k a n l a g ə n
physis	f yː z iː s
pinochet	p iː n ɔ x ə t
plattenvertrag	p l a t ɛ n v ɛ ʁ t ʁ a k
poem	p oː ə m
polt	p ɔ l t
poppy	p ɔ p p yː
popstars	p ɔ p s t a ʁ s
praxistest	p ʁ aː k s ɪ s t ɛ s t
prim	p ʁ iː m
props	p ʁ ɔ p s
provinzhauptstadt	p ʁ oː v ɪ n t s a oː p t s t a t
psychiaterin	p s ʏ ç iː a t ɐ ɪ n
quartiers	k v a ʁ t iː ʁ s
raiders	ʁ a eː d ɛ ʁ s
ransomware	ʁ a n z ɔ m v a ʁ ə
rausgeschnitten	ʁ a oː s g ɛ ʃ n ɪ t ə n
recyceln	ʁ eː t s yː t s ɛ l n
rednerpult	ʁ ɛ d n ɛ ʁ p ʊ l t
registry	ʁ eː g ɪ s t ʁ yː
respekts	ʁ ɛ s p ɛ k t s
reusch	ʁ ɔ ɔʏ̯ ʃ
risch	ʁ ɪ ʃ
rorschach	ʁ ɔ ʁ ʃ a x
rousseff	ʁ oː s z ɛ f f
rumfahren	ʁ ʊ m f a ʁ ə n
rumrennen	ʁ ʊ m ʁ ɛ n n ə n
ruppert	ʁ ʊ p p ɛ ʁ t
rückfällig	ʁ ʏ k f ɛ l l ɪ ç
salzach	z a l t s a x
samira	z aː m iː ʁ a
sassnitz	z a s s n ɪ t s
savanne	z aː v a n n ə
scam	s k aː m
scania	s k a n iː a
schlaflosen	ʃ l aː f l oː s ə n
schlafplätze	ʃ l a f p l ɛ t s ə
schmerzmitteln	ʃ m ɛ ʁ t s m ɪ t ɛ l n
schubkarre	ʃ ʊ p k a ʁ ʁ ə
schuldspruch	ʃ ʊ l t s p ʁ ʊ x
schulsozialarbeit	ʃ ʊ l z oː t s iː a l a ʁ b ə iː t
schweinfurter	ʃ v a eː n f ʊ ʁ t ɐ
schwerkranken	ʃ v ɛ ʁ k ʁ a ŋ k ə n
schäubles	ʃ ɔ ɔʏ̯ b l ə s
schönhauser	ʃ œ n a oː z ɐ
schülerzahlen	ʃ yː l ɛ ʁ t s a l ə n
schützenswert	ʃ ʏ t s ɛ n s v ɛ ʁ t
seeräuber	z eː ʁ ɔ ɔʏ̯ b ɐ
selbstbestimmte	z ɛ l p s t b ɛ s t ɪ m m t ə
sellin	z ɛ l l ɪ n
selters	z ɛ l t ɛ ʁ s
senna	z ɛ n n a
sicherheitskontrolle	z ɪ ç ɛ ʁ a eː t s k ɔ n t ʁ ɔ l l ə
sieglinde	z iː g l ɪ n d ə
silly	z ɪ l l yː
sins	z ɪ n s
soil	z oː iː l
sommertage	z ɔ m m ɛ ʁ t a g ə
sparplan	ʃ p a ʁ p l a n
sparpreis	ʃ p a ʁ p ʁ a eː s
spezialeffekte	ʃ p eː t s iː a l ɛ f f ɛ k t ə
spielprinzip	ʃ p iː l p ʁ ɪ n t s iː p
spätmittelalterlichen	ʃ p ɛ t m ɪ t eː l a l t ɐ l ɪ ç ə n
stadtbaumeister	ʃ t a t b a oː m ə ɪ s t ɐ
stadtbus	ʃ t a t b uː s
startaufstellung	ʃ t a ʁ t a oː f s t ɛ l l ʊ ŋ
steinhoff	ʃ t a eː n ɔ f f
steuerflucht	ʃ t ɔ ɔʏ̯ ɐ f l ʊ x t
stimmbänder	ʃ t ɪ m m b ɛ n d ɐ
stockton	ʃ t ɔ k t oː n
strafgerichtshof	ʃ t ʁ a f g eː ʁ ɪ ç t s oː f
streck	ʃ t ʁ ɛ k
stripperin	ʃ t ʁ ɪ p p ɐ ɪ n
sturmschäden	ʃ t ʊ ʁ m ʃ ɛ d ə n
städteregion	ʃ t ɛ t eː ʁ eː g ɪ oː n
stössen	ʃ t œ s z ə n
superintendenten	z uː p eː ʁ ɪ n t ɛ n d ɛ n t ə n
sweeney	s v ə ə n a eː
südtirols	z ʏ t iː ʁ ɔ l s
süsswaren	z ʏ s s v a ʁ ə n
taka	t aː k a
tarn	t a ʁ n
teaching	t ə a x ɪ ŋ
teichmann	t a eː ç m a n n
testfahrt	t ɛ s t f a ʁ t
textform	t ɛ k s t f ɔ ʁ m
theateraufführungen	t eː a t eː ʁ a oː f f yː ʁ ʊ ŋ ə n
thermo	t ɛ ʁ m oː
thies	t iː ə s
thora	t oː ʁ a
tis	t iː s
traditionsverein	t ʁ aː d iː t s ɪ oː n s v ɐ ə ɪ n
transkript	t ʁ a n s k ʁ ɪ p t
trinkflasche	t ʁ ɪ ŋ k f l a ʃ ə
trondheim	t ʁ ɔ n t a eː m
tsa	t z aː
tss	t s s
turk	t ʊ ʁ k
tvöd	t v øː t
tête	t ɛː t ə
uba	ʔ uː b a
ubi	ʔ uː b iː
uhland	ʔ uː l a n t
